trade_id,timestamp_open,timestamp_close,symbol,timeframe,direction,entry,stop_loss,take_profit,exit_price,pnl,r_multiple,outcome,market_regime,context_bias,context_score,entry_score,extension_atr,spread,volatility,sweep_type,distance_to_h1_high,distance_to_h1_low,distance_to_h1_mid
XAUUSD-2026-03-17T19:25:00+00:00,2026-03-17T19:25:00+00:00,2026-03-17T19:40:00+00:00,XAUUSD,M5,SHORT,5002.32,5009.285000000001,5000.389999999998,5000.389999999998,1.93000000000211,0.27709978463773405,win,trend,short,73,89,,,,high_sweep,0.5080241587575443,0.4919758412424557,0.008024158757552148
XAUUSD-2026-03-31T06:50:00+00:00,2026-03-31T06:50:00+00:00,2026-03-31T07:00:00+00:00,XAUUSD,M5,LONG,4556.81,4549.912,4558.606000000001,4558.606000000001,1.7960000000002765,0.2603653232821456,win,trend,long,74,88,,,,low_sweep,0.3748447885472191,0.625155211452781,0.1251552114527809
XAUUSD-2025-12-29T15:10:00+00:00,2025-12-29T15:10:00+00:00,2025-12-29T15:10:00+00:00,XAUUSD,M5,SHORT,4461.36,4468.192000000001,4459.695999999997,4459.695999999997,1.6640000000024884,0.2435597189698749,win,trend,short,75,89,,,,high_sweep,0.6506149918774671,0.3493850081225329,0.15061499187747235
XAUUSD-2026-03-16T06:20:00+00:00,2026-03-16T06:20:00+00:00,2026-03-16T06:35:00+00:00,XAUUSD,M5,SHORT,5019.82,5026.603,5018.253999999999,5018.253999999999,1.566000000000713,0.23087129588686875,win,trend,short,72,85,,,,high_sweep,0.464782879700807,0.535217120299193,0.035217120299193015
XAUUSD-2026-04-30T05:45:00+00:00,2026-04-30T05:45:00+00:00,2026-04-30T06:00:00+00:00,XAUUSD,M5,LONG,4566.31,4559.557,4567.876,4567.876,1.5659999999998035,0.23189693469564074,win,trend,long,79,89,,,,low_sweep,0.050687683511045335,0.9493123164889546,0.44931231648894765
XAUUSD-2026-04-08T15:15:00+00:00,2026-04-08T15:15:00+00:00,2026-04-08T15:15:00+00:00,XAUUSD,M5,SHORT,4801.35,4808.123,4799.804000000002,4799.804000000002,1.5459999999984575,0.2282592647273931,win,trend,short,74,86,,,,high_sweep,0.6252239834596848,0.3747760165403153,0.12522398345968475
XAUUSD-2026-04-15T15:00:00+00:00,2026-04-15T15:00:00+00:00,2026-04-15T15:05:00+00:00,XAUUSD,M5,SHORT,4808.66,4815.422,4807.136,4807.136,1.5239999999994325,0.22537710736461053,win,trend,short,78,86,,,,high_sweep,0.8395816194617509,0.16041838053824906,0.3395816194617509
XAUUSD-2026-02-05T07:55:00+00:00,2026-02-05T07:55:00+00:00,2026-02-05T07:55:00+00:00,XAUUSD,M5,SHORT,4901.37,4908.125,4899.86,4899.86,1.5100000000002183,0.22353811991120562,win,trend,short,75,85,,,,high_sweep,0.6809398144207037,0.31906018557929633,0.1809398144207037
XAUUSD-2025-12-17T14:25:00+00:00,2025-12-17T14:25:00+00:00,2025-12-17T15:00:00+00:00,XAUUSD,M5,SHORT,4316.76,4323.4839999999995,4315.312000000002,4315.312000000002,1.4479999999985012,0.21534800713840907,win,trend,short,76,89,,,,high_sweep,0.7241859170609581,0.27581408293904186,0.22418591706095814
XAUUSD-2026-05-14T12:05:00+00:00,2026-05-14T12:05:00+00:00,2026-05-14T12:10:00+00:00,XAUUSD,M5,LONG,4696.62,4689.898,4698.063999999999,4698.063999999999,1.4439999999995052,0.2148170187443556,win,trend,long,72,87,,,,low_sweep,0.5049622866216843,0.4950377133783157,0.004962286621675257
XAUUSD-2026-03-17T20:25:00+00:00,2026-03-17T20:25:00+00:00,2026-03-17T20:30:00+00:00,XAUUSD,M5,SHORT,5002.66,5009.3589999999995,5001.262000000001,5001.262000000001,1.3979999999992287,0.20868786386017454,win,trend,short,73,84,,,,high_sweep,0.5000862812769726,0.49991371872302737,8.628127698047714e-05
XAUUSD-2026-06-04T09:00:00+00:00,2026-06-04T09:00:00+00:00,2026-06-04T09:00:00+00:00,XAUUSD,M5,LONG,4473.21,4466.5599999999995,4474.510000000001,4474.510000000001,1.3000000000010914,0.19548872180465934,win,trend,long,79,86,,,,low_sweep,0.04951650550183855,0.9504834944981615,0.45048349449816144
XAUUSD-2026-02-13T14:25:00+00:00,2026-02-13T14:25:00+00:00,2026-02-13T14:30:00+00:00,XAUUSD,M5,SHORT,4967.25,4973.795,4966.16,4966.16,1.0900000000001455,0.16653934300995163,win,trend,short,75,86,,,,high_sweep,0.6795780192095829,0.320421980790417,0.179578019209583
XAUUSD-2026-04-15T15:20:00+00:00,2026-04-15T15:20:00+00:00,2026-04-15T15:45:00+00:00,XAUUSD,M5,SHORT,4810.09,4816.556,4809.158000000001,4809.158000000001,0.9319999999988795,0.14413857098653884,win,trend,short,74,89,,,,high_sweep,0.608126209257334,0.391873790742666,0.10812620925733402
XAUUSD-2026-04-24T20:35:00+00:00,2026-04-24T20:35:00+00:00,2026-04-24T20:50:00+00:00,XAUUSD,M5,LONG,4724.88,4718.499,4725.612,4725.612,0.7319999999999709,0.11471556182415531,win,trend,long,77,83,,,,low_sweep,0.19350180505414638,0.8064981949458536,0.3064981949458536
XAUUSD-2026-06-02T12:05:00+00:00,2026-06-02T12:05:00+00:00,2026-06-02T12:10:00+00:00,XAUUSD,M5,LONG,4531.44,4525.043000000001,4532.113999999998,4532.113999999998,0.6739999999981592,0.10536188838490886,win,trend,long,77,88,,,,low_sweep,0.1882322975038164,0.8117677024961836,0.31176770249618363
XAUUSD-2025-11-19T20:20:00+00:00,2025-11-19T20:20:00+00:00,2025-11-19T20:30:00+00:00,XAUUSD,M5,SHORT,4079.06,4086.817,4078.5760000000005,4078.5760000000005,0.48399999999946886,0.0623952558978297,win,trend,short,75,89,,,,high_sweep,0.698487219613981,0.30151278038601903,0.198487219613978
XAUUSD-2026-01-15T08:25:00+00:00,2026-01-15T08:25:00+00:00,2026-01-15T08:30:00+00:00,XAUUSD,M5,SHORT,4604.19,4610.401,4603.767999999999,4603.767999999999,0.4220000000004802,0.06794397037521557,win,trend,short,77,89,,,,high_sweep,0.7704387242998302,0.22956127570016982,0.2704387242998228
XAUUSD-2025-12-30T02:30:00+00:00,2025-12-30T02:30:00+00:00,2025-12-30T02:35:00+00:00,XAUUSD,M5,SHORT,4345.22,4351.408,4344.844,4344.844,0.3760000000002037,0.06076276664515151,win,trend,short,76,89,,,,high_sweep,0.7410146069458737,0.25898539305412627,0.24101460694587096
XAUUSD-2026-06-04T11:00:00+00:00,2026-06-04T11:00:00+00:00,2026-06-04T11:00:00+00:00,XAUUSD,M5,LONG,4465.68,4459.5289999999995,4465.982000000002,4465.982000000002,0.30200000000149885,0.04909770769004423,win,trend,long,76,87,,,,low_sweep,0.2702567522507528,0.7297432477492471,0.22974324774924718
XAUUSD-2026-01-19T18:00:00+00:00,2026-01-19T18:00:00+00:00,2026-01-19T19:15:00+00:00,XAUUSD,M5,SHORT,4670.29,4676.401,4670.068,4670.068,0.22199999999975262,0.03632793323510999,win,trend,short,75,89,,,,high_sweep,0.6438144329896915,0.35618556701030846,0.14381443298969154
XAUUSD-2026-01-15T09:00:00+00:00,2026-01-15T09:00:00+00:00,2026-01-15T09:05:00+00:00,XAUUSD,M5,SHORT,4606.21,4612.309,4606.012,4606.012,0.19800000000032014,0.03246433841618543,win,trend,short,77,88,,,,high_sweep,0.7704387242998302,0.22956127570016982,0.2704387242998228
XAUUSD-2026-04-21T11:45:00+00:00,2026-04-21T11:45:00+00:00,2026-04-21T11:50:00+00:00,XAUUSD,M5,SHORT,4787.62,4793.71,4787.44,4787.44,0.18000000000029104,0.0295566502463525,win,trend,short,77,88,,,,high_sweep,0.779171480442316,0.22082851955768407,0.27917148044231593
XAUUSD-2026-05-29T21:00:00+00:00,2026-05-29T21:00:00+00:00,2026-05-29T21:05:00+00:00,XAUUSD,M5,LONG,4557.45,4551.405000000001,4557.539999999998,4557.539999999998,0.08999999999832653,0.014888337468707855,win,trend,long,75,89,,,,low_sweep,0.33098756744077157,0.6690124325592285,0.16901243255922846
XAUUSD-2026-03-13T12:55:00+00:00,2026-03-13T12:55:00+00:00,2026-03-13T13:00:00+00:00,XAUUSD,M5,SHORT,5092.72,5098.807,5092.666000000001,5092.666000000001,0.05399999999917782,0.00887136520439986,win,trend,short,74,87,,,,high_sweep,0.5808955223880607,0.4191044776119392,0.08089552238806079
